state,year,children,work,finc,ed
33,1996,0,1,10229.445507,10
33,1996,0,0,31424.856597,11
33,1996,1,1,71606.118547,7
33,1996,9,0,13564.244742,11
33,1996,2,0,12484.015296,9
33,1996,3,0,64487.447419,10
33,1996,0,0,5806.2332696,10
33,1996,0,0,4910.1338432,7
33,1996,0,1,9820.2676864,11
33,1996,0,1,16060.229446,10
33,1996,1,0,3412.543021,11
33,1996,0,0,6291.1089866,3
33,1996,0,0,0,10
33,1996,2,1,8060.8030593,11
33,1996,2,1,26826.720841,11
33,1996,2,0,12684.512428,7
33,1996,1,0,5708.0305927,11
33,1996,1,0,1313.4608031,10
33,1996,1,0,0,0
33,1996,1,1,14157.552581,11
33,1996,1,0,9206.500956,10
33,1996,1,1,111934.68451,10
33,1996,2,0,4173.6137667,10
33,1996,0,0,91387.820268,7
33,1996,9,0,13564.244742,10
33,1996,2,1,19251.816444,10
33,1996,0,1,44595.267686,10
33,1996,0,0,1.0229445507,7
33,1996,3,1,12958.661568,11
33,1996,0,1,4091.7782027,11
33,1996,0,0,59330.783939,7
33,1996,5,0,5953.5372849,11
33,1996,0,1,4194.0726577,11
33,1996,0,1,64752.390057,11
33,1996,0,1,31036.137667,11
33,1996,3,1,13308.508604,7
33,1996,0,1,30238.240918,11
33,1996,2,0,4627.8011472,11
33,1996,0,1,39977.695985,7
33,1996,0,1,17061.692161,7
33,1996,3,1,16487.820268,11
33,1996,1,0,5433.8814532,9
33,1996,0,1,3632.4760994,11
33,1996,0,0,0,3
33,1996,0,1,40585.325048,7
33,1996,0,0,0,7
33,1996,0,1,3068.833652,7
33,1996,4,0,6004.6845124,11
33,1996,2,1,11276.940727,3
33,1996,3,0,5830.7839388,11
33,1996,3,0,35189.292543,11
33,1996,1,0,90121.414914,10
33,1996,2,0,8457.7055449,11
33,1996,0,0,13716.66348,7
33,1996,1,1,111934.68451,7
33,1996,1,1,10638.623327,7
33,1996,4,0,5020.6118547,11
33,1996,3,0,5081.9885277,10
33,1996,0,1,12562.782027,11
33,1996,1,0,2455.0669216,10
33,1996,1,0,5600.6214149,3
33,1996,1,1,111934.68451,10
33,1996,1,0,12275.334608,7
33,1996,0,0,0,10
33,1996,0,0,49976.978967,10
33,1996,1,1,15241.873805,11
33,1996,1,1,111934.68451,10
33,1996,0,0,0,11
33,1996,1,1,71606.118547,11
33,1996,0,0,5941.2619503,0
33,1996,2,0,2935.8508604,7
33,1996,0,1,9206.500956,10
33,1996,2,1,18032.466539,11
33,1996,0,1,22300.191205,9
33,1996,3,1,5701.8929254,11
33,1996,1,1,16377.342256,7
33,1996,0,0,5769.4072658,9
33,1996,1,0,111934.68451,11
33,1996,0,0,91387.820268,7
33,1996,1,1,7815.2963671,10
33,1996,2,1,11915.258126,7
33,1996,2,0,8060.8030593,7
34,1996,1,1,35310,9
34,1996,0,1,54522.944551,10
34,1996,6,0,7447.0363289,9
34,1996,0,1,54522.944551,11
34,1996,1,0,4734.1873805,10
34,1996,0,1,26099.407266,10
34,1996,3,1,13502.868069,10
34,1996,0,0,63524.856597,11
34,1996,0,0,6579.5793499,11
34,1996,0,1,54522.944551,11
34,1996,2,0,0,11
34,1996,0,0,20769.866157,10
34,1996,5,0,6004.6845124,10
34,1996,1,1,13707.456979,7
34,1996,0,0,5769.4072658,9
34,1996,0,1,41224.665392,11
34,1996,0,0,0,10
34,1996,0,0,18529.617591,11
34,1996,4,0,7160.6118547,11
34,1996,2,1,15344.16826,9
34,1996,7,0,7672.08413,10
34,1996,2,1,3887.1892925,10
34,1996,0,1,13963.193117,11
34,1996,0,1,25714.780115,10
34,1996,0,0,11252.390057,9
34,1996,0,0,0,7
34,1996,0,0,7978.9674952,3
34,1996,1,0,4787.3804971,3
34,1996,1,1,1841.3001912,10
34,1996,0,0,1739.0057361,11
34,1996,0,0,5695.7552581,7
34,1996,0,0,0,11
34,1996,3,1,6219.5028681,7
34,1996,4,0,9071.4722753,7
34,1996,2,0,2811.0516252,9
34,1996,0,1,12766.347992,11
34,1996,0,1,13298.279159,9
34,1996,2,1,6751.4340344,11
34,1996,0,0,613.7667304,11
34,1996,0,1,15344.16826,11
34,1996,3,0,6702.332696,10
34,1996,0,0,5892.1606119,11
34,1996,2,1,8592.7342256,11
34,1996,3,0,5364.3212237,11
34,1996,0,0,12379.674952,9
34,1996,0,1,41940.726577,7
34,1996,2,0,5140.2963671,9
35,1996,0,0,6702.332696,9
35,1996,2,1,6403.6328872,11
35,1996,0,1,10229.445507,11
35,1996,0,1,32889.713193,10
35,1996,2,1,15372.810707,11
35,1996,1,1,62808.795411,10
35,1996,3,1,10026.902486,11
35,1996,2,0,7978.9674952,11
35,1996,0,0,6149.9426386,11
35,1996,0,0,6923.2887189,9
35,1996,0,1,55870.162524,10
35,1996,4,0,14566.730402,10
35,1996,2,1,14321.223709,11
41,1996,4,0,4419.1204589,10
41,1996,0,0,0,11
41,1996,4,1,37522.629063,7
41,1996,1,0,7831.6634799,11
41,1996,5,0,9488.833652,9
41,1996,0,1,8183.5564054,11
41,1996,0,1,5421.6061185,7
42,1996,2,0,4961.2810707,11
42,1996,2,1,16667.858509,7
42,1996,0,1,4091.7782027,10
42,1996,1,1,5267.1414914,11
42,1996,4,0,16768.107075,9
42,1996,0,1,3478.0114723,11
42,1996,1,1,14894.072658,11
42,1996,0,1,10229.445507,11
42,1996,0,0,16776.290631,10
42,1996,0,1,8183.5564054,11
42,1996,3,1,23681.166348,11
43,1996,4,1,6420,9
43,1996,3,1,11481.529637,11
43,1996,2,0,8089.4455067,7
43,1996,0,1,10382.887189,10
43,1996,0,1,19333.652008,11
43,1996,0,1,22670.497132,0
43,1996,0,0,2909.2543021,10
43,1996,1,1,17901.529637,11
43,1996,2,0,23928.718929,9
43,1996,1,1,20458.891013,11
43,1996,0,0,0,11
43,1996,0,0,3486.1950287,10
43,1996,2,1,24169.110899,9
43,1996,0,1,6385.2198853,7
43,1996,1,0,46.03250478,9
43,1996,4,1,11702.48566,11
43,1996,1,1,26559.732314,10
44,1996,0,1,11041.66348,7
44,1996,0,0,15970.210325,11
44,1996,0,1,26559.732314,7
44,1996,1,1,20269.646272,11
44,1996,0,1,5217.0172084,11
44,1996,1,0,0,10
44,1996,1,1,8899.6175908,7
44,1996,0,0,31829.942639,9
44,1996,0,0,5818.5086042,9
45,1996,1,1,7672.08413,10
45,1996,1,1,7467.4952199,11
45,1996,2,1,11252.390057,10
45,1996,0,1,8101.7208413,7
45,1996,1,1,4194.0726577,10
45,1996,0,1,104016.07075,11
45,1996,1,0,0,7
45,1996,3,0,10826.845124,9
45,1996,1,0,9046.9216061,11
45,1996,0,1,5626.1950287,10
46,1996,4,1,5427.7437859,10
46,1996,1,1,9889.8279159,10
46,1996,2,1,91989.311663,10
46,1996,0,0,5955.583174,11
46,1996,5,1,3478.0114723,7
46,1996,3,1,27312.619503,9
46,1996,2,1,12275.334608,7
46,1996,4,1,40917.782027,3
46,1996,0,0,52554.799235,7
46,1996,0,0,7471.5869981,11
46,1996,4,1,6751.4340344,9
46,1996,0,0,4494.8183556,9
46,1996,0,1,3871.8451243,11
46,1996,0,1,31608.986616,7
46,1996,2,1,12439.005736,11
46,1996,0,0,6186.7686424,11
46,1996,0,0,10618.164436,11
46,1996,1,0,0,11
46,1996,0,1,29679.713193,10
46,1996,2,1,3768.5277247,10
46,1996,2,0,4333.1931166,10
46,1996,2,0,91989.311663,9
47,1996,0,1,6180.6309751,11
47,1996,0,1,22665.382409,10
47,1996,0,1,51392.734226,11
47,1996,0,1,3167.0363289,10
47,1996,1,1,4910.1338432,7
47,1996,1,0,10022.810707,9
47,1996,0,0,5769.4072658,7
47,1996,0,0,22665.382409,11
47,1996,3,1,36007.648184,11
47,1996,1,1,13380.114723,10
47,1996,0,0,59881.128107,0
47,1996,1,1,13380.114723,10
47,1996,1,0,27396.500956,11
51,1996,1,0,5713.1453155,11
51,1996,0,0,0,10
51,1996,3,0,3854.4550669,11
51,1996,3,1,10745.00956,11
51,1996,2,1,47239.57935,7
51,1996,0,1,16801.864245,7
51,1996,0,0,6466.0325048,3
51,1996,2,0,691.51051625,7
51,1996,3,0,2025.4302103,11
51,1996,2,1,16367.112811,11
51,1996,0,0,45527.170172,7
51,1996,1,1,17390.057361,10
51,1996,0,1,45527.170172,7
51,1996,0,1,28280.325048,7
51,1996,0,1,48395.506692,10
51,1996,0,0,9040.7839388,3
51,1996,1,1,5945.3537285,11
51,1996,1,1,26596.558317,10
52,1996,0,0,4726.0038241,0
52,1996,0,1,15957.93499,10
52,1996,0,1,7978.9674952,9
52,1996,4,0,6137.667304,11
52,1996,2,1,4603.250478,11
52,1996,1,1,13298.279159,11
52,1996,0,1,967.70554493,11
52,1996,0,0,8181.5105163,0
52,1996,0,0,5769.4072658,10
52,1996,2,1,8629.5602294,11
52,1996,2,0,4885.583174,11
52,1996,0,0,11538.814532,9
52,1996,3,1,13380.114723,11
52,1996,8,0,613.7667304,10
52,1996,3,0,5227.2466539,9
52,1996,0,0,5979.1108987,0
52,1996,2,0,4296.3671128,11
53,1996,3,1,20868.068834,11
53,1996,3,0,5585.2772467,10
53,1996,0,1,50758.508604,11
53,1996,0,1,15344.16826,7
53,1996,1,1,12275.334608,10
53,1996,1,0,4001.7590822,9
53,1996,2,0,2455.0669216,11
53,1996,0,0,0,11
53,1996,0,1,53602.294455,10
53,1996,0,1,66491.395793,10
53,1996,2,0,3412.543021,7
53,1996,0,0,66491.395793,11
53,1996,0,1,7905.3154876,11
53,1996,2,0,5020.6118547,11
53,1996,4,0,6886.4627151,11
53,1996,0,1,24841.185468,10
53,1996,1,1,9758.8910134,11
53,1996,3,1,14799.961759,10
53,1996,1,0,0,9
53,1996,0,1,30964.531549,11
53,1996,0,0,0,10
53,1996,2,0,10544.512428,11
53,1996,1,0,0,10
53,1996,1,1,35825.564054,10
53,1996,2,1,10742.963671,3
53,1996,0,0,12492.198853,9
53,1996,0,1,50758.508604,11
53,1996,1,1,5830.7839388,11
53,1996,0,1,20720.764818,11
53,1996,1,0,16288.34608,11
53,1996,0,1,20458.891013,11
53,1996,3,0,4726.0038241,11
53,1996,2,1,28538.107075,11
54,1996,2,1,6833.2695985,10
54,1996,1,0,1932.3422562,11
54,1996,0,1,20458.891013,10
54,1996,4,0,0,11
54,1996,0,1,6812.8107075,11
54,1996,1,0,3572.1223709,10
54,1996,0,1,3649.8661568,11
54,1996,1,1,10536.328872,11
54,1996,1,1,4091.7782027,10
54,1996,2,1,9206.500956,9
54,1996,0,1,16768.107075,11
54,1996,1,0,9985.9847036,9
54,1996,1,1,3398.2217973,9
54,1996,0,1,15344.16826,11
54,1996,0,1,52272.466539,7
54,1996,0,1,33849.235182,7
54,1996,0,1,35803.059273,11
54,1996,0,1,11503.011472,10
54,1996,0,0,8446.4531549,11
54,1996,2,1,6391.3575526,9
54,1996,0,1,51191.214149,10
54,1996,0,1,3871.8451243,9
55,1996,0,1,18632.93499,10
55,1996,0,1,8183.5564054,9
55,1996,1,1,27142.810707,10
55,1996,0,1,10229.445507,11
55,1996,1,1,8564.0917782,10
55,1996,0,0,5241.5678776,9
55,1996,1,0,2021.3384321,11
55,1996,1,0,2467.3422562,10
55,1996,0,0,0,7
55,1996,0,0,11980.726577,10
55,1996,3,0,10061.6826,9
55,1996,2,0,3105.6596558,9
55,1996,0,0,6942.7246654,7
55,1996,2,1,3339.9139579,9
55,1996,0,1,12421.615679,11
55,1996,0,0,15149.808795,0
55,1996,3,0,3829.9043977,9
55,1996,0,0,7230.1720841,7
55,1996,0,0,0,7
55,1996,0,0,4910.1338432,7
55,1996,0,0,2467.3422562,10
55,1996,0,0,8071.0325048,11
55,1996,0,1,20584.713193,10
56,1996,3,1,15319.617591,10
56,1996,1,0,0,9
56,1996,0,1,5658.9292543,10
56,1996,0,0,0,9
56,1996,2,0,5597.5525813,7
56,1996,1,1,6905.8986616,11
56,1996,2,1,10223.307839,11
56,1996,0,0,0,7
56,1996,0,1,10955.736138,7
56,1996,0,1,13298.279159,10
56,1996,0,0,29164.14914,9
56,1996,1,1,15344.16826,11
56,1996,2,1,25008.948375,9
56,1996,0,0,0,3
56,1996,0,1,17820.717017,10
56,1996,0,1,818.35564054,9
56,1996,1,1,18566.443595,10
56,1996,0,0,3580.3059273,11
56,1996,1,0,16571.701721,11
56,1996,0,1,39528.623327,10
56,1996,0,1,22504.780115,9
56,1996,1,1,48078.393881,7
56,1996,0,1,21903.288719,10
56,1996,0,0,3743.9770554,10
56,1996,0,1,61381.787763,9
56,1996,0,0,5180.1912046,0
56,1996,0,0,0,10
56,1996,3,1,12463.556405,11
56,1996,2,0,0,10
56,1996,0,0,5114.7227533,7
56,1996,1,1,1595.793499,11
56,1996,1,1,24619.206501,9
56,1996,0,1,42226.128107,11
56,1996,1,0,25778.202677,7
56,1996,0,1,18218.642447,11
56,1996,0,1,60353.728489,11
56,1996,4,0,29665.391969,10
56,1996,0,1,7447.0363289,11
56,1996,0,1,11252.390057,11
56,1996,4,1,8585.5736138,10
56,1996,0,1,19416.510516,11
56,1996,1,1,10842.189293,10
56,1996,0,1,8081.2619503,10
56,1996,0,1,2180.917782,11
56,1996,0,1,12553.575526,11
57,1996,3,0,7641.3957935,11
57,1996,0,1,7374.4072658,10
57,1996,0,0,27380.133843,10
57,1996,0,0,21070.611855,0
57,1996,1,1,10114.875717,11
57,1996,2,0,26811.376673,9
57,1996,2,0,6086.5200765,10
57,1996,2,1,23016.25239,10
57,1996,2,1,33143.403442,11
57,1996,3,1,16761.969407,10
57,1996,1,1,16449.971319,9
57,1996,0,1,39323.011472,10
57,1996,0,1,11214.541109,7
57,1996,1,1,27529.483748,11
57,1996,1,1,10888.221797,7
57,1996,0,1,409.17782027,9
57,1996,3,1,22181.529637,11
57,1996,2,1,7081.8451243,10
57,1996,2,1,1455.6500956,11
57,1996,0,1,14653.680688,7
57,1996,2,0,74470.363289,11
57,1996,2,0,11491.759082,9
58,1996,0,0,0,7
58,1996,2,1,6383.1739962,11
58,1996,0,0,96446.281071,3
58,1996,3,1,10536.328872,11
58,1996,1,0,3989.4837476,9
58,1996,0,0,5437.9732314,0
58,1996,2,0,7007.1701721,11
58,1996,0,0,6309.5219885,11
58,1996,1,1,23274.034417,7
58,1996,0,1,23231.070746,11
58,1996,3,1,5636.4244742,9
58,1996,0,0,34021.089866,11
58,1996,3,1,5421.6061185,11
58,1996,2,0,29827.017208,7
58,1996,0,1,13298.279159,11
58,1996,1,1,48078.393881,7
58,1996,0,1,12766.347992,10
58,1996,0,1,5114.7227533,9
58,1996,1,1,7468.5181644,9
58,1996,0,0,11343.432122,9
58,1996,1,0,4946.959847,11
58,1996,0,1,32734.225621,11
58,1996,4,0,4640.0764818,7
58,1996,0,0,0,11
58,1996,0,0,10237.629063,9
58,1996,0,0,39894.837476,10
58,1996,0,0,3329.6845124,11
58,1996,0,1,6802.581262,10
58,1996,0,0,0,11
58,1996,0,1,5217.0172084,10
58,1996,0,1,818.35564054,11
58,1996,0,1,12766.347992,7
58,1996,0,1,12766.347992,11
58,1996,2,1,13195.984704,10
59,1996,3,0,17791.051625,11
59,1996,0,1,12889.101338,10
59,1996,0,1,6649.1395793,7
59,1996,2,1,5131.0898662,11
59,1996,0,1,4398.6615679,11
59,1996,2,1,3866.7304015,9
59,1996,0,0,0,9
59,1996,2,1,12275.334608,11
59,1996,1,1,25241.156788,11
59,1996,0,0,16878.585086,7
59,1996,0,1,7160.6118547,11
59,1996,3,1,24550.669216,10
59,1996,1,0,6149.9426386,7
59,1996,0,1,7365.2007648,10
59,1996,1,0,0,7
59,1996,0,0,0,11
59,1996,3,1,3854.4550669,10
59,1996,0,1,17797.189293,10
59,1996,1,0,1258.2217973,10
59,1996,0,1,15035.239006,11
59,1996,2,1,17390.057361,10
59,1996,0,0,0,11
59,1996,2,1,18920.382409,11
59,1996,0,0,3486.1950287,11
59,1996,0,1,77105.468451,11
59,1996,0,1,35460.372849,10
59,1996,0,1,24550.669216,7
59,1996,0,0,11416.061185,0
59,1996,0,1,6956.0229446,9
59,1996,2,0,3338.8910134,11
59,1996,3,0,7324.2829828,7
59,1996,0,0,5941.2619503,11
59,1996,1,1,7477.7246654,7
59,1996,0,0,13913.068834,10
59,1996,1,1,16207.533461,7
59,1996,1,1,14321.223709,10
59,1996,2,1,4091.7782027,9
59,1996,3,0,5978.0879541,7
59,1996,0,0,25573.613767,11
59,1996,0,0,41389.359465,7
59,1996,1,0,0,7
59,1996,2,1,30688.33652,7
59,1996,2,1,15278.699809,11
59,1996,0,1,19988.33652,10
59,1996,2,1,13707.456979,7
59,1996,1,0,35966.730402,7
59,1996,2,0,2958.3556405,10
59,1996,1,1,5004.2447419,11
59,1996,3,1,25573.613767,11
59,1996,2,0,409.17782027,11
59,1996,0,0,25573.613767,10
59,1996,1,1,7002.0554493,10
59,1996,3,0,5227.2466539,11
59,1996,2,0,0,10
59,1996,0,1,20458.891013,10
59,1996,1,1,15344.16826,7
59,1996,3,0,4468.2217973,10
59,1996,2,1,6980.5736138,11
59,1996,2,1,10450.40153,11
59,1996,2,0,0,10
59,1996,1,0,0,10
59,1996,0,0,2031.5678776,10
59,1996,0,1,7533.9866157,7
59,1996,2,0,8899.6175908,11
59,1996,0,0,0,10
59,1996,2,0,3719.4263862,11
59,1996,1,1,5728.4894837,11
59,1996,1,1,7365.2007648,9
59,1996,6,0,5016.5200765,11
59,1996,2,1,3068.833652,11
59,1996,1,0,13707.456979,9
59,1996,3,1,6145.8508604,7
59,1996,3,1,11349.56979,11
59,1996,0,1,29258.260038,7
59,1996,3,0,4468.2217973,7
59,1996,1,1,5615.9655832,11
59,1996,2,1,6444.5506692,10
59,1996,3,0,4468.2217973,7
59,1996,1,1,4027.332696,9
59,1996,1,1,14321.223709,11
59,1996,0,0,3997.667304,11
59,1996,0,0,2965.5162524,7
59,1996,2,0,10208.986616,10
59,1996,0,0,5941.2619503,11
59,1996,1,1,17390.057361,9
59,1996,0,1,12275.334608,10
59,1996,1,0,12166.902486,11
59,1996,1,1,14321.223709,11
59,1996,1,0,58987.07457,11
59,1996,3,1,7324.2829828,0
59,1996,2,0,3866.7304015,9
59,1996,0,0,16092.963671,3
59,1996,0,0,16170.707457,7
59,1996,1,1,43168.260038,11
61,1996,1,1,14894.072658,10
61,1996,1,0,8077.1701721,10
61,1996,0,0,25538.833652,0
61,1996,0,1,25041.6826,9
61,1996,0,0,5523.9005736,11
61,1996,0,1,12466.625239,9
61,1996,0,1,18617.590822,3
61,1996,3,1,4445.7170172,11
61,1996,2,0,3216.1376673,10
61,1996,2,1,12275.334608,9
61,1996,0,1,22259.273423,7
61,1996,0,1,39712.753346,7
61,1996,0,1,8930.3059273,10
61,1996,0,1,4091.7782027,10
61,1996,2,1,3671.3479924,11
61,1996,0,1,52771.66348,11
61,1996,3,0,18413.001912,7
61,1996,1,0,0,9
61,1996,2,1,819.37858509,10
62,1996,0,1,4091.7782027,10
62,1996,0,0,7598.4321224,7
62,1996,1,0,2270.9369025,11
62,1996,0,1,14892.026769,7
62,1996,3,0,2774.2256214,9
62,1996,2,0,10914.818356,9
62,1996,2,1,8817.7820268,11
62,1996,2,1,22504.780115,11
62,1996,0,1,44937.954111,10
62,1996,2,0,5597.5525813,9
62,1996,0,0,4474.3594646,11
62,1996,3,0,2774.2256214,11
62,1996,0,1,3871.8451243,7
62,1996,7,1,153480.55449,7
62,1996,2,1,12899.330784,11
62,1996,2,1,40650.793499,9
62,1996,0,0,6082.4282983,7
62,1996,0,1,11252.390057,11
62,1996,4,1,11349.56979,11
62,1996,0,0,3314.3403442,11
62,1996,1,0,0,7
62,1996,0,0,10440.172084,11
62,1996,1,1,10626.347992,11
62,1996,4,0,19963.785851,11
63,1996,1,1,9889.8279159,7
63,1996,2,1,7856.2141491,11
63,1996,5,0,4529.5984704,10
63,1996,0,0,6465.0095602,9
63,1996,1,0,16755.83174,11
63,1996,0,0,119519.81836,0
63,1996,0,0,0,7
63,1996,0,0,5523.9005736,11
63,1996,0,1,11953.107075,9
63,1996,0,1,22210.172084,11
63,1996,2,0,12141.328872,7
63,1996,3,1,7794.8374761,11
63,1996,0,0,24059.655832,0
63,1996,0,1,8695.0286807,11
63,1996,1,0,0,9
63,1996,3,0,7005.124283,11
63,1996,2,1,8138.5468451,10
63,1996,0,0,0,7
63,1996,0,0,5941.2619503,11
63,1996,3,0,1603.9770554,9
63,1996,0,1,8183.5564054,9
63,1996,2,0,503.28871893,10
63,1996,0,1,31094.445507,9
63,1996,1,0,7708.9101338,9
63,1996,0,1,119519.81836,10
63,1996,0,1,5933.0783939,7
63,1996,0,0,12727.476099,7
63,1996,1,0,700.71701721,11
63,1996,0,0,52295.994264,10
63,1996,1,1,10382.887189,7
63,1996,0,1,5902.3900574,10
63,1996,1,1,3641.6826004,11
64,1996,0,0,8500.6692161,7
64,1996,1,0,13298.279159,11
64,1996,0,1,6446.5965583,11
64,1996,1,0,12373.537285,11
64,1996,0,0,0,10
64,1996,0,0,8996.7973231,7
64,1996,0,1,13032.313576,9
64,1996,0,1,11252.390057,11
64,1996,0,1,11129.636711,10
64,1996,0,0,28642.447419,11
64,1996,0,1,19929.005736,10
64,1996,2,1,34268.642447,9
64,1996,6,1,25573.613767,9
64,1996,3,1,13400.573614,11
64,1996,2,0,2700.5736138,10
64,1996,0,0,5941.2619503,7
64,1996,0,0,5941.2619503,7
64,1996,0,0,0,11
64,1996,3,1,21928.862333,10
64,1996,0,1,12786.806883,10
64,1996,0,0,8746.1759082,11
64,1996,2,0,691.51051625,10
64,1996,0,0,5523.9005736,10
64,1996,0,1,19947.418738,10
64,1996,0,0,12259.99044,3
64,1996,2,0,1644.8948375,9
64,1996,1,0,13830.210325,9
64,1996,3,1,2769.1108987,9
64,1996,0,1,42022.562141,11
64,1996,3,0,22505.803059,7
64,1996,4,1,4920.3632887,11
64,1996,0,1,21481.835564,7
64,1996,0,1,21481.835564,7
64,1996,3,0,7242.4474187,11
64,1996,0,0,17823.785851,7
64,1996,1,1,19793.977055,7
64,1996,3,0,1473.040153,11
64,1996,2,0,5769.4072658,7
64,1996,0,1,39905.066922,11
64,1996,5,0,14124.818356,9
64,1996,0,1,16776.290631,11
64,1996,0,1,15344.16826,11
64,1996,1,1,38570.124283,11
64,1996,0,0,8183.5564054,9
71,1996,0,1,11096.902486,7
71,1996,0,1,14321.223709,10
71,1996,0,1,122753.34608,7
71,1996,0,0,2504.16826,7
71,1996,5,1,25446.768642,9
71,1996,3,0,8144.6845124,7
71,1996,1,1,1534.416826,11
71,1996,3,1,511.47227533,9
71,1996,0,0,5817.4856597,9
71,1996,3,0,1681.7208413,11
71,1996,1,1,17943.470363,7
71,1996,0,1,8848.4703633,10
71,1996,3,1,25782.294455,9
71,1996,0,1,12275.334608,11
71,1996,2,1,6356.5774379,11
71,1996,1,0,53193.116635,0
71,1996,3,0,5450.248566,11
71,1996,0,0,1988.6042065,3
71,1996,0,1,31259.139579,7
72,1996,0,0,13269.636711,0
72,1996,1,1,12275.334608,9
72,1996,2,0,2135.9082218,10
72,1996,0,1,19947.418738,10
72,1996,2,1,3027.91587,11
72,1996,0,1,8797.3231358,9
72,1996,2,0,2135.9082218,9
72,1996,0,1,6045.6022945,7
72,1996,0,0,0,11
72,1996,0,0,5990.3632887,7
72,1996,1,0,4701.4531549,9
72,1996,0,1,11252.390057,10
72,1996,1,0,14816.328872,9
72,1996,0,1,43782.026769,10
72,1996,2,1,3375.7170172,11
72,1996,2,1,5086.0803059,11
72,1996,1,0,1509.8661568,11
72,1996,2,0,14965.678776,10
72,1996,1,1,8891.4340344,10
72,1996,0,0,0,11
72,1996,1,1,10145.564054,11
72,1996,4,1,8183.5564054,11
72,1996,3,1,5703.9388145,11
72,1996,0,0,2811.0516252,7
72,1996,0,1,30688.33652,11
72,1996,0,1,36965.124283,11
72,1996,2,0,889.96175908,10
72,1996,5,0,17038.164436,7
72,1996,4,1,3518.9292543,11
72,1996,5,0,17038.164436,11
72,1996,0,0,4379.2256214,10
72,1996,4,0,3400.2676864,11
72,1996,2,1,6137.667304,11
72,1996,3,0,5646.6539197,7
72,1996,3,1,5527.9923518,11
72,1996,0,0,0,7
72,1996,0,0,18413.001912,11
72,1996,2,0,0,11
72,1996,2,0,8285.8508604,9
72,1996,1,0,6751.4340344,7
73,1996,1,1,2359.9330784,11
73,1996,2,0,0,11
73,1996,0,0,7070.5927342,11
73,1996,0,1,3683.623327,11
73,1996,4,1,13359.655832,7
73,1996,1,0,0,11
73,1996,0,1,43404.560229,10
73,1996,4,1,21467.51434,10
73,1996,0,1,29676.644359,10
73,1996,1,1,7586.1567878,10
73,1996,2,0,29565.143403,7
73,1996,1,1,16776.290631,11
73,1996,0,0,6837.3613767,0
73,1996,0,0,5431.8355641,10
73,1996,3,0,1797.3135755,10
73,1996,0,0,0,10
73,1996,2,1,5217.0172084,11
73,1996,0,1,8664.3403442,10
73,1996,2,1,10740.917782,11
73,1996,1,1,29638.795411,3
73,1996,1,0,276.19502868,11
73,1996,0,1,28396.940727,11
73,1996,1,1,18208.413002,11
73,1996,0,0,6837.3613767,0
73,1996,1,1,9513.3843212,7
73,1996,1,1,1063.8623327,11
73,1996,1,0,6604.1300191,3
74,1996,2,1,10145.564054,10
74,1996,2,0,12275.334608,7
74,1996,1,1,14628.107075,11
74,1996,3,1,17163.986616,11
74,1996,1,0,46032.50478,0
74,1996,0,0,3278.5372849,9
74,1996,1,1,9814.1300191,7
74,1996,4,1,10045.315488,10
74,1996,3,0,9484.7418738,9
74,1996,1,0,0,9
74,1996,1,1,1866.873805,10
74,1996,0,1,11207.380497,9
74,1996,3,1,9217.7533461,3
74,1996,1,0,0,11
74,1996,4,1,18265.697897,11
74,1996,0,1,21768.260038,10
74,1996,1,1,9717.9732314,7
74,1996,3,1,12889.101338,7
74,1996,3,1,17163.986616,10
74,1996,2,1,5626.1950287,7
74,1996,2,1,6137.667304,7
74,1996,5,0,8770.7265774,9
74,1996,0,0,0,9
74,1996,0,1,11252.390057,7
74,1996,0,0,6996.9407266,9
74,1996,0,0,10367.543021,9
74,1996,0,1,5114.7227533,10
74,1996,0,1,16980.879541,11
74,1996,0,1,11968.451243,7
74,1996,0,0,0,10
74,1996,0,1,11252.390057,7
74,1996,0,1,7181.0707457,3
74,1996,3,1,28791.797323,7
74,1996,0,1,13339.196941,10
74,1996,0,0,20051.759082,0
74,1996,1,1,23527.724665,9
74,1996,2,0,6790.3059273,7
74,1996,0,1,8991.6826004,11
74,1996,0,0,0,7
74,1996,0,1,8797.3231358,7
74,1996,0,1,29806.558317,9
74,1996,1,1,6137.667304,7
74,1996,2,1,52764.502868,11
74,1996,1,1,10229.445507,11
74,1996,2,0,4615.5258126,9
74,1996,1,0,12070.745698,9
74,1996,5,0,58618.814532,7
74,1996,1,0,11559.273423,7
74,1996,0,0,12275.334608,7
74,1996,4,0,22402.48566,7
74,1996,1,0,1878.126195,10
74,1996,3,1,11252.390057,11
74,1996,2,1,5124.9521989,9
74,1996,2,0,11303.537285,3
74,1996,0,1,15957.93499,7
74,1996,0,1,23228.001912,11
74,1996,0,1,55579.646272,7
74,1996,0,0,6487.5143403,10
74,1996,2,1,8846.4244742,3
74,1996,1,1,31302.10325,11
74,1996,0,1,613.7667304,3
74,1996,0,1,19333.652008,7
74,1996,2,1,17913.804971,11
74,1996,0,1,31097.51434,7
74,1996,3,1,6759.6175908,10
74,1996,0,0,2000.8795411,9
74,1996,0,1,41734.091778,11
