year,id,age,childs,sibs,degree,race,sex,region,income16,relig,marital,padeg,madeg,partyid,polviews,happy,partners,grass,zodiac,pres12,wtssall,income_rc,agegrp,ageq,siblings,kids,religion,bigregion,partners_rc,obama
2016,2109,56,0,2,High School,White,Female,E. Nor. Central,9,Protestant,Divorced,Lt High School,Lt High School,"Ind,near Dem",4,Not Too Happy,1 Partner,Legal,Virgo,1,0.4784967557452195,Gt $10000,Age 55-65,Age 49-62,2,0,Protestant,Midwest,1,1
2016,2110,68,0,1,Graduate,White,Female,E. Nor. Central,17,Protestant,Never Married,High School,Bachelor,Not Str Republican,3,Pretty Happy,NA,NA,Aries,1,0.4784967557452195,Gt $35000,Age 65+,Age 62+,1,0,Protestant,Midwest,NA,1
2016,2111,61,3,16,High School,White,Female,E. Nor. Central,15,None,Married,NA,Lt High School,"Ind,near Rep",2,Very Happy,1 Partner,Legal,Virgo,1,1.4354902672356584,Gt $25000,Age 55-65,Age 49-62,6+,3,None,Midwest,1,1
2016,2112,48,2,3,High School,White,Female,E. Nor. Central,NA,Protestant,Married,High School,High School,Strong Democrat,4,Pretty Happy,1 Partner,Legal,Cancer,1,1.5643633629752385,NA,Age 45-55,Age 34-49,3,2,Protestant,Midwest,1,1
2016,2113,53,1,2,High School,White,Female,E. Nor. Central,11,Protestant,Separated,High School,High School,"Ind,near Rep",4,Pretty Happy,No Partners,Legal,Taurus,5,0.4784967557452195,Gt $15000,Age 45-55,Age 49-62,2,1,Protestant,Midwest,0,0
2016,2114,32,0,3,High School,White,Male,E. Nor. Central,19,None,Married,High School,High School,"Ind,near Rep",4,Pretty Happy,1 Partner,Legal,Virgo,NA,0.956993511490439,Gt $50000,Age 18-35,Age 18-34,3,0,None,Midwest,1,NA
2016,2115,33,2,6,High School,Other,Male,E. Nor. Central,9,Catholic,Never Married,NA,Lt High School,"Ind,near Rep",3,Pretty Happy,1 Partner,Legal,Libra,NA,0.4784967557452195,Gt $10000,Age 18-35,Age 18-34,6+,2,Catholic,Midwest,1,NA
2016,2116,29,1,1,Lt High School,White,Female,E. Nor. Central,2,None,Never Married,NA,High School,Independent,4,Not Too Happy,1 Partner,Legal,Aries,NA,0.4784967557452195,Gt $0,Age 18-35,Age 18-34,1,1,None,Midwest,1,NA
2016,2117,52,2,2,High School,White,Male,E. Nor. Central,13,Protestant,Married,Lt High School,High School,Strong Republican,4,Not Too Happy,1 Partner,NA,Scorpio,2,0.956993511490439,Gt $20000,Age 45-55,Age 49-62,2,2,Protestant,Midwest,1,0
2016,2118,57,3,4,High School,White,Male,E. Nor. Central,20,Protestant,Divorced,NA,High School,Not Str Republican,5,Pretty Happy,NA,NA,Scorpio,2,1.913987022980878,Gt $60000,Age 55-65,Age 49-62,4,3,Protestant,Midwest,NA,0
2016,2119,50,2,2,High School,White,Female,E. Nor. Central,3,NA,Divorced,High School,Bachelor,Independent,NA,Pretty Happy,NA,Legal,Gemini,NA,0.956993511490439,Gt $0,Age 45-55,Age 49-62,2,2,NA,Midwest,NA,NA
2016,2120,31,3,2,High School,White,Female,E. Nor. Central,17,Protestant,Married,High School,High School,Strong Republican,7,Very Happy,1 Partner,Not Legal,Virgo,2,0.956993511490439,Gt $35000,Age 18-35,Age 18-34,2,3,Protestant,Midwest,1,0
2016,2121,53,4,2,High School,White,Female,E. Nor. Central,19,Protestant,Divorced,High School,High School,Independent,4,Very Happy,1 Partner,Legal,Aries,1,0.4784967557452195,Gt $50000,Age 45-55,Age 49-62,2,4+,Protestant,Midwest,1,1
2016,2122,37,0,3,Bachelor,White,Male,E. Nor. Central,21,None,Never Married,High School,Bachelor,Strong Republican,5,Not Too Happy,No Partners,Legal,Libra,2,0.4784967557452195,Gt $75000,Age 35-45,Age 34-49,3,0,None,Midwest,0,0
2016,2123,76,2,5,Bachelor,White,Female,E. Nor. Central,19,Protestant,Married,Lt High School,Lt High School,Strong Democrat,4,Very Happy,NA,NA,Libra,1,1.5643633629752385,Gt $50000,Age 65+,Age 62+,5,2,Protestant,Midwest,NA,1
2016,2124,53,6,2,Bachelor,White,Female,E. Nor. Central,20,Protestant,Married,Bachelor,Bachelor,"Ind,near Rep",6,Not Too Happy,1 Partner,Not Legal,Taurus,2,1.4354902672356584,Gt $60000,Age 45-55,Age 49-62,2,4+,Protestant,Midwest,1,0
2016,2125,NA,2,4,High School,White,Female,E. Nor. Central,NA,Catholic,Divorced,High School,High School,Independent,4,Very Happy,NA,NA,NA,NA,1.5643633629752385,NA,NA,NA,4,2,Catholic,Midwest,NA,NA
2016,2126,21,1,1,High School,White,Female,E. Nor. Central,18,Protestant,Never Married,High School,High School,Not Str Democrat,4,Very Happy,1 Partner,Not Legal,Aquarius,NA,0.956993511490439,Gt $40000,Age 18-35,Age 18-34,1,1,Protestant,Midwest,1,NA
2016,2127,65,1,1,Bachelor,White,Female,E. Nor. Central,NA,Protestant,Married,High School,High School,Strong Republican,7,Not Too Happy,1 Partner,Not Legal,Capricorn,2,0.4784967557452195,NA,Age 55-65,Age 62+,1,1,Protestant,Midwest,1,0
2016,2128,53,4,2,High School,White,Male,E. Nor. Central,24,Protestant,Married,Lt High School,High School,Not Str Republican,6,Pretty Happy,NA,NA,Pisces,2,0.956993511490439,Gt $130000,Age 45-55,Age 49-62,2,4+,Protestant,Midwest,NA,0
2016,2129,53,0,1,High School,Black,Female,E. Nor. Central,21,Protestant,Married,High School,High School,Strong Democrat,5,Pretty Happy,1 Partner,Legal,Gemini,1,1.5643633629752385,Gt $75000,Age 45-55,Age 49-62,1,0,Protestant,Midwest,1,1
2016,2130,47,3,2,Bachelor,White,Female,E. Nor. Central,24,Catholic,Married,Lt High School,Lt High School,Strong Republican,5,Pretty Happy,NA,NA,Aries,2,0.956993511490439,Gt $130000,Age 45-55,Age 34-49,2,3,Catholic,Midwest,NA,0
2016,2131,59,2,1,Bachelor,White,Female,E. Nor. Central,13,Protestant,Widowed,High School,High School,Not Str Republican,6,Pretty Happy,No Partners,Not Legal,Cancer,2,0.4784967557452195,Gt $20000,Age 55-65,Age 49-62,1,2,Protestant,Midwest,0,0
2016,2132,78,4,2,High School,White,Female,E. Nor. Central,NA,Catholic,Widowed,NA,Lt High School,Strong Republican,4,Very Happy,No Partners,Not Legal,Aquarius,1,0.4784967557452195,NA,Age 65+,Age 62+,2,4+,Catholic,Midwest,0,1
2016,2133,NA,3,8,High School,White,Female,E. Nor. Central,21,Catholic,Married,Lt High School,Lt High School,Strong Republican,4,Very Happy,1 Partner,Not Legal,NA,NA,2.3465450444628577,Gt $75000,NA,NA,6+,3,Catholic,Midwest,1,NA
2016,2134,49,1,2,High School,White,Male,E. Nor. Central,22,Protestant,Married,High School,High School,Strong Republican,5,Very Happy,1 Partner,Not Legal,Taurus,2,1.5643633629752385,Gt $90000,Age 45-55,Age 34-49,2,1,Protestant,Midwest,1,0
2016,2135,65,4,4,Bachelor,White,Male,E. Nor. Central,20,Protestant,Married,Bachelor,High School,Not Str Republican,6,Very Happy,NA,NA,Leo,2,0.956993511490439,Gt $60000,Age 55-65,Age 62+,4,4+,Protestant,Midwest,NA,0
2016,2136,41,6,3,Lt High School,White,Male,E. Nor. Central,14,None,Married,Bachelor,NA,Independent,4,Pretty Happy,2 Partners,Legal,Libra,NA,0.956993511490439,Gt $20000,Age 35-45,Age 34-49,3,4+,None,Midwest,2,NA
2016,2137,64,2,2,Bachelor,White,Male,E. Nor. Central,26,Protestant,Married,High School,High School,Not Str Republican,6,Very Happy,1 Partner,Not Legal,Gemini,2,0.956993511490439,Gt $170000,Age 55-65,Age 62+,2,2,Protestant,Midwest,1,0
2016,2138,61,3,4,High School,White,Female,E. Nor. Central,21,Protestant,Married,Lt High School,High School,Independent,NA,Pretty Happy,NA,NA,Aquarius,NA,1.5643633629752385,Gt $75000,Age 55-65,Age 49-62,4,3,Protestant,Midwest,NA,NA
2016,2139,32,1,2,Bachelor,White,Female,E. Nor. Central,22,Catholic,Married,High School,High School,Strong Democrat,6,Very Happy,1 Partner,Not Legal,Taurus,1,0.956993511490439,Gt $90000,Age 18-35,Age 18-34,2,1,Catholic,Midwest,1,1
2016,2140,65,1,3,High School,White,Female,E. Nor. Central,17,Protestant,Divorced,NA,Lt High School,Not Str Democrat,4,Pretty Happy,No Partners,Legal,Capricorn,1,0.7821816814876192,Gt $35000,Age 55-65,Age 62+,3,1,Protestant,Midwest,0,1
2016,2141,78,6,11,High School,White,Female,E. Nor. Central,14,Protestant,Widowed,Lt High School,Lt High School,Not Str Democrat,3,Not Too Happy,No Partners,Not Legal,Cancer,1,0.4784967557452195,Gt $20000,Age 65+,Age 62+,6+,4+,Protestant,Midwest,0,1
2016,2142,48,1,1,High School,White,Female,E. Nor. Central,20,Protestant,Married,High School,High School,Not Str Republican,5,Pretty Happy,1 Partner,Not Legal,Virgo,NA,0.956993511490439,Gt $60000,Age 45-55,Age 34-49,1,1,Protestant,Midwest,1,NA
2016,2143,45,5,7,Junior College,Other,Male,E. Nor. Central,23,Protestant,Married,Lt High School,Lt High School,Strong Democrat,5,Pretty Happy,1 Partner,Not Legal,Libra,NA,0.956993511490439,Gt $110000,Age 35-45,Age 34-49,6+,4+,Protestant,Midwest,1,NA
2016,2144,58,4,5,High School,White,Male,E. Nor. Central,20,Protestant,Married,High School,High School,Strong Democrat,5,Pretty Happy,NA,NA,Aquarius,1,0.956993511490439,Gt $60000,Age 55-65,Age 49-62,5,4+,Protestant,Midwest,NA,1
2016,2145,89,4,3,NA,White,Female,E. Nor. Central,NA,NA,Widowed,Lt High School,Lt High School,NA,NA,Not Too Happy,NA,Not Legal,NA,NA,0.956993511490439,NA,Age 65+,Age 62+,3,4+,NA,Midwest,NA,NA
2016,2146,55,4,3,High School,White,Female,E. Nor. Central,17,Protestant,Divorced,High School,Lt High School,Strong Republican,6,Pretty Happy,No Partners,Not Legal,Sagittarius,2,0.7821816814876192,Gt $35000,Age 45-55,Age 49-62,3,4+,Protestant,Midwest,0,0
2016,2147,46,3,13,High School,White,Male,E. Nor. Central,8,None,Never Married,NA,High School,"Ind,near Rep",5,Pretty Happy,NA,NA,Sagittarius,3,0.4784967557452195,Gt $0,Age 45-55,Age 34-49,6+,3,None,Midwest,NA,0
2016,2148,41,1,1,High School,White,Male,E. Nor. Central,20,Catholic,Divorced,High School,High School,"Ind,near Rep",5,Not Too Happy,No Partners,Not Legal,Capricorn,NA,0.7821816814876192,Gt $60000,Age 35-45,Age 34-49,1,1,Catholic,Midwest,0,NA
2016,2149,80,4,7,High School,White,Male,E. Nor. Central,14,Protestant,Married,Lt High School,High School,Strong Republican,7,Very Happy,NA,NA,Virgo,2,1.5643633629752385,Gt $20000,Age 65+,Age 62+,6+,4+,Protestant,Midwest,NA,0
2016,2150,83,3,1,High School,White,Female,E. Nor. Central,15,Protestant,Married,Lt High School,Lt High School,Independent,2,Very Happy,No Partners,Not Legal,Pisces,1,1.5643633629752385,Gt $25000,Age 65+,Age 62+,1,3,Protestant,Midwest,0,1
2016,2151,85,5,5,High School,White,Female,E. Nor. Central,NA,Catholic,Widowed,Lt High School,Lt High School,Independent,5,Pretty Happy,NA,NA,Aries,2,0.956993511490439,NA,Age 65+,Age 62+,5,4+,Catholic,Midwest,NA,0
2016,2152,22,0,2,High School,White,Male,E. Nor. Central,2,Protestant,Never Married,NA,Lt High School,Independent,1,Pretty Happy,No Partners,Not Legal,Aries,NA,1.4354902672356584,Gt $0,Age 18-35,Age 18-34,2,0,Protestant,Midwest,0,NA
2016,2153,38,2,1,Bachelor,White,Female,E. Nor. Central,20,Protestant,Married,Graduate,High School,Strong Republican,6,Very Happy,1 Partner,Not Legal,Sagittarius,2,0.956993511490439,Gt $60000,Age 35-45,Age 34-49,1,2,Protestant,Midwest,1,0
2016,2154,42,1,1,High School,White,Male,E. Nor. Central,18,None,Never Married,High School,High School,Not Str Democrat,4,Pretty Happy,NA,NA,Virgo,1,0.4784967557452195,Gt $40000,Age 35-45,Age 34-49,1,1,None,Midwest,NA,1
2016,2155,74,3,2,High School,White,Female,E. Nor. Central,NA,Catholic,Married,Lt High School,Lt High School,Strong Republican,6,Pretty Happy,No Partners,Not Legal,Scorpio,2,0.956993511490439,NA,Age 65+,Age 62+,2,3,Catholic,Midwest,0,0
2016,2156,29,2,6,High School,White,Female,E. Nor. Central,13,Protestant,Never Married,High School,High School,"Ind,near Rep",4,Pretty Happy,NA,NA,Virgo,NA,0.7821816814876192,Gt $20000,Age 18-35,Age 18-34,6+,2,Protestant,Midwest,NA,NA
2016,2157,37,0,6,Bachelor,White,Male,E. Nor. Central,19,Catholic,Never Married,Lt High School,High School,Not Str Republican,6,Pretty Happy,No Partners,NA,Pisces,2,0.4784967557452195,Gt $50000,Age 35-45,Age 34-49,6+,0,Catholic,Midwest,0,0
2016,2158,61,1,4,High School,White,Female,E. Nor. Central,14,Catholic,Never Married,High School,Lt High School,Strong Democrat,2,Not Too Happy,No Partners,Legal,Leo,1,0.4784967557452195,Gt $20000,Age 55-65,Age 49-62,4,1,Catholic,Midwest,0,1
2016,2159,71,2,2,Junior College,White,Male,W. Nor. Central,20,Protestant,Widowed,Lt High School,High School,"Ind,near Rep",4,Very Happy,No Partners,Not Legal,Libra,NA,0.4784967557452195,Gt $60000,Age 65+,Age 62+,2,2,Protestant,Midwest,0,NA
2016,2160,35,5,14,Lt High School,White,Female,W. Nor. Central,13,None,Divorced,NA,High School,"Ind,near Dem",4,Pretty Happy,1 Partner,Not Legal,Aries,NA,0.7821816814876192,Gt $20000,Age 18-35,Age 34-49,6+,4+,None,Midwest,1,NA
2016,2161,21,1,11,High School,Black,Male,W. Nor. Central,16,None,Never Married,High School,High School,Independent,4,Very Happy,2 Partners,Legal,Aries,NA,0.956993511490439,Gt $30000,Age 18-35,Age 18-34,6+,1,None,Midwest,2,NA
2016,2162,63,2,2,Junior College,White,Female,W. Nor. Central,21,Protestant,Married,High School,High School,Strong Democrat,4,Very Happy,NA,NA,Virgo,1,1.5643633629752385,Gt $75000,Age 55-65,Age 62+,2,2,Protestant,Midwest,NA,1
2016,2163,67,0,10,High School,White,Male,W. Nor. Central,17,Protestant,Divorced,Lt High School,High School,"Ind,near Dem",4,Very Happy,NA,NA,Libra,1,0.7821816814876192,Gt $35000,Age 65+,Age 62+,6+,0,Protestant,Midwest,NA,1
2016,2164,27,2,2,Lt High School,White,Female,W. Nor. Central,26,None,Never Married,NA,High School,Independent,6,Pretty Happy,1 Partner,Legal,Taurus,NA,0.956993511490439,Gt $170000,Age 18-35,Age 18-34,2,2,None,Midwest,1,NA
2016,2165,75,3,10,Lt High School,White,Male,W. Nor. Central,NA,Protestant,Widowed,NA,High School,Independent,6,Pretty Happy,No Partners,Legal,Aquarius,1,0.4784967557452195,NA,Age 65+,Age 62+,6+,3,Protestant,Midwest,0,1
2016,2166,33,4,12,High School,White,Male,W. Nor. Central,16,Catholic,Never Married,High School,NA,Independent,NA,Not Too Happy,5-10 Partners,Legal,Cancer,NA,0.4784967557452195,Gt $30000,Age 18-35,Age 18-34,6+,4+,Catholic,Midwest,4+,NA
2016,2167,47,2,12,Junior College,White,Female,W. Nor. Central,18,Catholic,Married,High School,High School,Strong Republican,6,Not Too Happy,1 Partner,Legal,Scorpio,2,0.956993511490439,Gt $40000,Age 45-55,Age 34-49,6+,2,Catholic,Midwest,1,0
2016,2168,26,0,3,High School,White,Male,W. Nor. Central,23,None,Never Married,Junior College,High School,"Ind,near Dem",4,Pretty Happy,1 Partner,Legal,Leo,1,2.3465450444628577,Gt $110000,Age 18-35,Age 18-34,3,0,None,Midwest,1,1
2016,2169,36,2,0,High School,White,Female,W. Nor. Central,18,Protestant,Married,NA,High School,Independent,6,Pretty Happy,1 Partner,Not Legal,Libra,NA,0.956993511490439,Gt $40000,Age 35-45,Age 34-49,0,2,Protestant,Midwest,1,NA
2016,2170,64,3,3,High School,White,Male,W. Nor. Central,21,Protestant,Married,Lt High School,High School,Not Str Republican,3,Very Happy,1 Partner,Not Legal,Libra,NA,0.956993511490439,Gt $75000,Age 55-65,Age 62+,3,3,Protestant,Midwest,1,NA
2016,2171,81,2,4,High School,White,Male,W. Nor. Central,21,Protestant,Married,NA,High School,Strong Republican,5,Very Happy,1 Partner,Not Legal,Sagittarius,2,1.5643633629752385,Gt $75000,Age 65+,Age 62+,4,2,Protestant,Midwest,1,0
2016,2172,76,3,7,Bachelor,White,Female,W. Nor. Central,19,Protestant,Married,Lt High School,NA,"Ind,near Dem",3,Very Happy,1 Partner,Not Legal,Capricorn,1,1.4354902672356584,Gt $50000,Age 65+,Age 62+,6+,3,Protestant,Midwest,1,1
2016,2173,23,2,0,High School,White,Female,W. Nor. Central,12,Protestant,Never Married,Lt High School,NA,Other Party,5,Pretty Happy,1 Partner,Legal,Aries,NA,0.956993511490439,Gt $15000,Age 18-35,Age 18-34,0,2,Protestant,Midwest,1,NA
2016,2174,71,3,4,Lt High School,White,Male,W. Nor. Central,5,Protestant,Divorced,High School,High School,"Ind,near Dem",4,Pretty Happy,NA,NA,Capricorn,NA,0.7821816814876192,Gt $0,Age 65+,Age 62+,4,3,Protestant,Midwest,NA,NA
2016,2175,30,0,7,High School,Black,Male,W. Nor. Central,14,Orthodox-Christian,Married,Lt High School,Lt High School,Strong Republican,6,Not Too Happy,NA,Not Legal,Virgo,NA,1.4354902672356584,Gt $20000,Age 18-35,Age 18-34,6+,0,Other,Midwest,NA,NA
2016,2176,48,4,1,Junior College,White,Female,W. Nor. Central,23,Catholic,Married,High School,High School,"Ind,near Dem",5,Pretty Happy,NA,NA,Virgo,NA,1.5643633629752385,Gt $110000,Age 45-55,Age 34-49,1,4+,Catholic,Midwest,NA,NA
2016,2177,39,3,1,High School,White,Female,W. Nor. Central,18,Protestant,Never Married,High School,Lt High School,"Ind,near Rep",4,Pretty Happy,1 Partner,Legal,Aquarius,NA,0.956993511490439,Gt $40000,Age 35-45,Age 34-49,1,3,Protestant,Midwest,1,NA
2016,2178,71,0,3,High School,White,Female,W. Nor. Central,14,Protestant,Never Married,Lt High School,Lt High School,Independent,4,Pretty Happy,NA,NA,Pisces,1,0.4784967557452195,Gt $20000,Age 65+,Age 62+,3,0,Protestant,Midwest,NA,1
2016,2179,25,1,4,High School,White,Male,W. Nor. Central,14,None,Never Married,High School,High School,Independent,NA,Pretty Happy,1 Partner,Legal,Aquarius,NA,1.5643633629752385,Gt $20000,Age 18-35,Age 18-34,4,1,None,Midwest,1,NA
2016,2180,23,0,0,High School,White,Male,W. Nor. Central,17,Protestant,Never Married,High School,Junior College,Not Str Republican,4,Very Happy,1 Partner,Legal,Virgo,NA,0.7821816814876192,Gt $35000,Age 18-35,Age 18-34,0,0,Protestant,Midwest,1,NA
2016,2181,53,3,1,High School,White,Female,W. Nor. Central,20,Catholic,Married,High School,High School,"Ind,near Dem",4,Pretty Happy,NA,NA,Libra,1,0.956993511490439,Gt $60000,Age 45-55,Age 49-62,1,3,Catholic,Midwest,NA,1
2016,2182,63,3,6,High School,Other,Female,W. Nor. Central,14,None,Divorced,Lt High School,Lt High School,Independent,4,Pretty Happy,No Partners,Legal,Aquarius,NA,0.956993511490439,Gt $20000,Age 55-65,Age 62+,6+,3,None,Midwest,0,NA
2016,2183,23,0,1,Bachelor,White,Female,W. Nor. Central,19,Catholic,Never Married,High School,Graduate,"Ind,near Dem",2,Very Happy,1 Partner,Legal,Capricorn,1,0.4784967557452195,Gt $50000,Age 18-35,Age 18-34,1,0,Catholic,Midwest,1,1
2016,2184,60,2,13,High School,White,Female,W. Nor. Central,18,Protestant,Divorced,Lt High School,Lt High School,Not Str Republican,5,Pretty Happy,NA,NA,Aries,2,0.4784967557452195,Gt $40000,Age 55-65,Age 49-62,6+,2,Protestant,Midwest,NA,0
2016,2185,78,4,6,High School,White,Female,W. Nor. Central,18,Protestant,Widowed,Lt High School,Lt High School,Not Str Republican,4,Very Happy,No Partners,Not Legal,Libra,2,0.4784967557452195,Gt $40000,Age 65+,Age 62+,6+,4+,Protestant,Midwest,0,0
2016,2186,32,0,1,High School,White,Male,W. Nor. Central,18,None,Never Married,High School,High School,Not Str Republican,5,Pretty Happy,2 Partners,Legal,Gemini,1,0.4784967557452195,Gt $40000,Age 18-35,Age 18-34,1,0,None,Midwest,2,1
2016,2187,49,0,4,High School,White,Female,W. Nor. Central,21,Protestant,Married,High School,High School,"Ind,near Dem",3,Pretty Happy,NA,NA,Libra,NA,0.956993511490439,Gt $75000,Age 45-55,Age 34-49,4,0,Protestant,Midwest,NA,NA
2016,2188,62,2,2,Graduate,White,Female,W. Nor. Central,26,Protestant,Married,Lt High School,High School,"Ind,near Rep",4,Pretty Happy,1 Partner,Not Legal,Virgo,1,0.956993511490439,Gt $170000,Age 55-65,Age 49-62,2,2,Protestant,Midwest,1,1
2016,2189,31,0,1,Graduate,White,Female,W. Nor. Central,24,Protestant,Married,Bachelor,Bachelor,"Ind,near Dem",4,Pretty Happy,1 Partner,Legal,Gemini,1,0.956993511490439,Gt $130000,Age 18-35,Age 18-34,1,0,Protestant,Midwest,1,1
2016,2190,69,2,1,Bachelor,White,Male,W. Nor. Central,26,Protestant,Married,Lt High School,High School,Not Str Republican,5,Pretty Happy,1 Partner,Legal,Pisces,2,0.956993511490439,Gt $170000,Age 65+,Age 62+,1,2,Protestant,Midwest,1,0
2016,2191,67,2,4,Graduate,White,Male,W. Nor. Central,26,Catholic,Married,High School,Bachelor,Strong Republican,6,Pretty Happy,1 Partner,Legal,Cancer,2,0.956993511490439,Gt $170000,Age 65+,Age 62+,4,2,Catholic,Midwest,1,0
2016,2192,24,0,3,Bachelor,White,Female,W. Nor. Central,16,None,Never Married,NA,High School,Strong Democrat,2,Very Happy,NA,NA,Libra,1,0.956993511490439,Gt $30000,Age 18-35,Age 18-34,3,0,None,Midwest,NA,1
2016,2193,29,0,1,Graduate,White,Male,W. Nor. Central,23,None,Married,Graduate,Bachelor,Strong Democrat,1,Very Happy,1 Partner,Legal,Taurus,1,0.956993511490439,Gt $110000,Age 18-35,Age 18-34,1,0,None,Midwest,1,1
2016,2194,30,2,1,High School,Black,Female,W. Nor. Central,8,Protestant,Married,Graduate,High School,"Ind,near Dem",1,Very Happy,No Partners,Not Legal,Aquarius,NA,0.956993511490439,Gt $0,Age 18-35,Age 18-34,1,2,Protestant,Midwest,0,NA
2016,2195,77,0,5,Lt High School,White,Female,W. Nor. Central,13,Protestant,Widowed,Lt High School,Lt High School,Strong Democrat,2,Very Happy,NA,NA,Leo,1,0.956993511490439,Gt $20000,Age 65+,Age 62+,5,0,Protestant,Midwest,NA,1
2016,2196,25,0,1,Bachelor,White,Male,W. Nor. Central,18,None,Never Married,NA,Bachelor,"Ind,near Dem",3,Pretty Happy,1 Partner,Legal,Cancer,1,0.956993511490439,Gt $40000,Age 18-35,Age 18-34,1,0,None,Midwest,1,1
2016,2197,50,1,2,Graduate,White,Male,W. Nor. Central,11,Protestant,Divorced,High School,Bachelor,"Ind,near Dem",1,Not Too Happy,NA,NA,Scorpio,NA,0.4784967557452195,Gt $15000,Age 45-55,Age 49-62,2,1,Protestant,Midwest,NA,NA
2016,2198,78,1,4,High School,White,Female,W. Nor. Central,17,Catholic,Married,Lt High School,Lt High School,Strong Republican,6,Pretty Happy,NA,Not Legal,Libra,2,1.5643633629752385,Gt $35000,Age 65+,Age 62+,4,1,Catholic,Midwest,NA,0
